-0.4977273,0.0,0.0
-0.5522727,-0.94449691046,-0.328520297898
-0.5522727,-1.0,0.0
-0.5522727,-1.0,0.0
-0.5045455,-0.982570296188,0.185891401226
-0.3477273,-0.812015316224,0.58363612484
-0.1431818,-0.654930397765,0.755689204689
0.06136364,-0.514495866397,0.857492859131
0.2318182,-0.338719264991,0.94088748505
0.3886364,-0.0866298356748,0.996240569125
0.5181818,0.0,1.0
0.6068182,0.707106382306,0.707107180067
0.6272727,0.99340897023,0.114623810204
0.5931818,0.992645878591,-0.121054366777
0.4159091,0.802743911445,-0.596323915869
0.1909091,0.672672731795,-0.739940129942
-0.04090909,0.576683269547,-0.816967812478
-0.3409091,0.430729529973,-0.902481064627
-0.3818182,0.316228461718,-0.94868306615
-0.3818182,1.0,0.0
-0.3681818,0.0,1.0
-0.1772727,-0.141421719219,0.989949441807
0.02045454,-0.169906899818,0.985460118622
0.3340909,0.0,1.0
0.4636364,0.465746207604,0.884918340923
0.5318182,0.884918340923,0.465746207604
=
-0.4977273,0.0,0.0
-0.5727273,-0.876215884257,-0.481918794172
-0.5795454,-0.999541190068,-0.0302887661946
-0.3340909,-0.766757711911,0.641936609974
-0.1431818,-0.472221655963,0.88147983961
0.1772727,-0.227884498023,0.973688171624
0.3204545,0.0,1.0
0.5045455,0.347314123555,0.937748846749
0.5318182,0.997365823606,0.0725356043837
0.3886364,0.752576645134,-0.658504664523
-0.04772727,0.566528770151,-0.824041960455
-0.4159091,0.316227820127,-0.948683280014
-0.525,0.184288154264,-0.982872258332
-0.2181818,-0.153706768702,0.988116505912
0.0,-0.0312348381895,0.999512073405
0.3272727,0.0,1.0
0.5045455,0.838443447728,0.544988609938
0.5045455,1.0,0.0
=
-0.4704545,0.0,0.0
-0.5522727,-0.907959324538,-0.419058307381
-0.5590909,-0.998868132358,-0.0475652621082
-0.5590909,-1.0,0.0
-0.2590909,-0.780868809443,0.624695047554
-0.03409091,-0.436273492782,0.899814113857
0.2795455,-0.19201177083,0.981392622686
0.4227273,0.0,1.0
0.4977273,0.178885899963,0.983869826143
0.5386364,0.832050502943,0.554699883318
0.5386364,1.0,0.0
0.4977273,0.970142465271,-0.242535764534
0.3272727,0.77841303367,-0.627752458388
-0.2386364,0.592205102089,-0.805787265387
-0.3545454,0.33281969218,-0.942990483779
-0.4022727,0.141421646622,-0.989949452178
-0.4090909,0.707106781187,-0.707106781187
-0.2659091,-0.141421065852,0.989949535145
-0.075,-0.141421719219,0.989949441807
0.09545454,-0.0399675607755,0.999200977825
0.2727273,0.0,1.0
0.4363636,0.0,1.0
0.5454546,0.400818041018,0.91615768184
0.5931818,0.843661858281,0.536874909901
0.6068182,0.9958931847,0.0905359854922
=
-0.5727273,0.0,0.0
-0.5727273,-1.0,0.0
-0.5727273,-1.0,0.0
-0.5113636,-0.911921417585,0.410364871973
-0.3886364,-0.686623463385,0.727013218263
-0.2181818,-0.562309928521,0.826926565232
-0.02727273,-0.393919408982,0.919144982702
0.1159091,-0.274721163375,0.961523937504
0.2659091,0.0,1.0
0.3886364,0.0,1.0
0.4431818,0.658504412509,0.752576865646
0.4568182,0.989949452178,0.141421646622
0.4295455,0.986393956416,-0.164398791804
0.2522727,0.720320054193,-0.693641852492
0.03409091,0.583636019778,-0.812015391737
-0.1772727,0.502135494684,-0.864788959792
-0.3340909,0.431455456592,-0.902134241106
-0.3954546,0.554699883318,-0.832050502943
-0.3,0.393919182365,0.919145079824
-0.08863636,0.0643824478693,0.997925298009
0.1022727,0.175790620637,0.984427578695
0.2386364,0.287347821125,0.957826304553
0.3681818,0.34570502316,0.938343240484
0.4159091,0.970142500145,0.242535625036
=
-0.3,0.0,0.0
-0.3477273,-0.863778556282,-0.503871616295
-0.3545454,-0.998617863404,-0.0525581857685
-0.3545454,-1.0,0.0
-0.3477273,-0.998752369197,0.0499370105527
-0.2522727,-0.832050115533,0.554700464432
-0.1022727,-0.588171665617,0.808736107618
0.06818182,-0.402738664653,0.915315010252
0.2454545,-0.259973676605,0.965615703825
0.3886364,-0.0948086004732,0.995495519466
0.4909091,0.0,1.0
0.5863636,0.447213220692,0.894427378404
